"danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","id","uri","track_href","analysis_url","duration_ms","time_signature","name","popularity","artist","in_playlist"
"0.747","0.533","1","-6.326","1","0.0403","0.205","0","0.119","0.38","139.937","audio_features","43O1LuFW6QIJ20RSV8gC4g","spotify:track:43O1LuFW6QIJ20RSV8gC4g","https://api.spotify.com/v1/tracks/43O1LuFW6QIJ20RSV8gC4g","https://api.spotify.com/v1/audio-analysis/43O1LuFW6QIJ20RSV8gC4g","212920","4","You Decide","65","Usher","0"
"0.561","0.779","10","-5.107","0","0.0531","0.0862","0","0.078","0.235","81.965","audio_features","0At2qAoaVjIwWNAqrscXli","spotify:track:0At2qAoaVjIwWNAqrscXli","https://api.spotify.com/v1/tracks/0At2qAoaVjIwWNAqrscXli","https://api.spotify.com/v1/audio-analysis/0At2qAoaVjIwWNAqrscXli","256064","4","Boo'd Up","81","Ella Mai","0"
"0.875","0.41","7","-6.29","0","0.0571","0.0674","0.0374","0.106","0.445","87.999","audio_features","5GjisoOfsN8qagrax01T4y","spotify:track:5GjisoOfsN8qagrax01T4y","https://api.spotify.com/v1/tracks/5GjisoOfsN8qagrax01T4y","https://api.spotify.com/v1/audio-analysis/5GjisoOfsN8qagrax01T4y","267400","4","Wanna Be","68","The Internet","0"
"0.592","0.569","10","-6.374","1","0.0634","0.12","1.75E-05","0.251","0.562","135.414","audio_features","7zmleW3XZx0uUsL2CkFuDe","spotify:track:7zmleW3XZx0uUsL2CkFuDe","https://api.spotify.com/v1/tracks/7zmleW3XZx0uUsL2CkFuDe","https://api.spotify.com/v1/audio-analysis/7zmleW3XZx0uUsL2CkFuDe","285200","4","SUMMER","58","The Carters","0"
"0.69","0.761","6","-6.218","1","0.115","0.522","0.00108","0.155","0.583","105.97","audio_features","3MBHhhVQiGLX28NolyIdY1","spotify:track:3MBHhhVQiGLX28NolyIdY1","https://api.spotify.com/v1/tracks/3MBHhhVQiGLX28NolyIdY1","https://api.spotify.com/v1/audio-analysis/3MBHhhVQiGLX28NolyIdY1","207125","4","GTFO","67","Mariah Carey","0"
"0.664","0.664","7","-6.104","1","0.0393","0.0427","0.00489","0.104","0.19","176.678","audio_features","29ZZAShKhwRUuKULSNtxX6","spotify:track:29ZZAShKhwRUuKULSNtxX6","https://api.spotify.com/v1/tracks/29ZZAShKhwRUuKULSNtxX6","https://api.spotify.com/v1/audio-analysis/29ZZAShKhwRUuKULSNtxX6","207071","4","Switch","77","6LACK","0"
"0.711","0.681","2","-5.188","1","0.222","0.295","6.47E-06","0.137","0.461","99.694","audio_features","58VCh2HRH383vAoG7be3wo","spotify:track:58VCh2HRH383vAoG7be3wo","https://api.spotify.com/v1/tracks/58VCh2HRH383vAoG7be3wo","https://api.spotify.com/v1/audio-analysis/58VCh2HRH383vAoG7be3wo","158000","4","Lady Lady","64","Masego","0"
"0.384","0.667","0","-8.126","0","0.516","0.0621","0","0.33","0.72","187.767","audio_features","4dxM44QcHvrbTqCtBsNprG","spotify:track:4dxM44QcHvrbTqCtBsNprG","https://api.spotify.com/v1/tracks/4dxM44QcHvrbTqCtBsNprG","https://api.spotify.com/v1/audio-analysis/4dxM44QcHvrbTqCtBsNprG","163747","4","All I Know","65","DaniLeigh","0"
"0.604","0.551","10","-5.768","0","0.0478","0.406","0","0.395","0.423","76.067","audio_features","1dxy88oPzmIN9QAyCNfXmW","spotify:track:1dxy88oPzmIN9QAyCNfXmW","https://api.spotify.com/v1/tracks/1dxy88oPzmIN9QAyCNfXmW","https://api.spotify.com/v1/audio-analysis/1dxy88oPzmIN9QAyCNfXmW","236384","4","Gut Feeling (feat. H.E.R.)","71","Ella Mai","0"
"0.658","0.3","1","-4.642","1","0.272","0.645","0","0.0504","0.418","80.72","audio_features","156QgQpZ4z9tKSeucOLIPy","spotify:track:156QgQpZ4z9tKSeucOLIPy","https://api.spotify.com/v1/tracks/156QgQpZ4z9tKSeucOLIPy","https://api.spotify.com/v1/audio-analysis/156QgQpZ4z9tKSeucOLIPy","182800","4","Easy","66","Next Town Down","0"
"0.65","0.429","2","-13.071","1","0.192","0.0386","0","0.139","0.333","141.855","audio_features","4IvenHmD0spfFDOKphoUDp","spotify:track:4IvenHmD0spfFDOKphoUDp","https://api.spotify.com/v1/tracks/4IvenHmD0spfFDOKphoUDp","https://api.spotify.com/v1/audio-analysis/4IvenHmD0spfFDOKphoUDp","289560","4","After Dark","40","Drake","0"
"0.7","0.447","8","-11.083","0","0.0354","0.532","0.000192","0.0878","0.829","144.726","audio_features","0exKMPo2iind68yWTaHCrr","spotify:track:0exKMPo2iind68yWTaHCrr","https://api.spotify.com/v1/tracks/0exKMPo2iind68yWTaHCrr","https://api.spotify.com/v1/audio-analysis/0exKMPo2iind68yWTaHCrr","256893","4","Pony - Recorded at Spotify Studios NYC","64","Leon Bridges","0"
"0.611","0.412","8","-7.445","0","0.202","0.206","0","0.1","0.116","116.078","audio_features","7bN8Qvpq6xkI08wXCq1A1R","spotify:track:7bN8Qvpq6xkI08wXCq1A1R","https://api.spotify.com/v1/tracks/7bN8Qvpq6xkI08wXCq1A1R","https://api.spotify.com/v1/audio-analysis/7bN8Qvpq6xkI08wXCq1A1R","223260","4","Medicine","16","Queen Naija","0"
"0.571","0.184","9","-14.828","1","0.0418","0.959","0","0.114","0.221","105.726","audio_features","1OfUOufSXTjhUm5gK33uVN","spotify:track:1OfUOufSXTjhUm5gK33uVN","https://api.spotify.com/v1/tracks/1OfUOufSXTjhUm5gK33uVN","https://api.spotify.com/v1/audio-analysis/1OfUOufSXTjhUm5gK33uVN","269773","4","Sativa - Recorded at Spotify Studios NYC","61","Jhene Aiko","0"
"0.671","0.606","6","-7.689","1","0.0488","0.0196","0.000537","0.121","0.125","145.758","audio_features","4oqJfELaUGTTAhpYP2HQGM","spotify:track:4oqJfELaUGTTAhpYP2HQGM","https://api.spotify.com/v1/tracks/4oqJfELaUGTTAhpYP2HQGM","https://api.spotify.com/v1/audio-analysis/4oqJfELaUGTTAhpYP2HQGM","184227","4","Sky Walker - Recorded at Spotify Studios NYC","59","Miguel","0"
"0.529","0.0964","0","-22.052","1","0.0459","0.808","0.0628","0.709","0.142","151.286","audio_features","6itWAD2WxmAVQgWuk85yXx","spotify:track:6itWAD2WxmAVQgWuk85yXx","https://api.spotify.com/v1/tracks/6itWAD2WxmAVQgWuk85yXx","https://api.spotify.com/v1/audio-analysis/6itWAD2WxmAVQgWuk85yXx","174373","4","Stay With Me - Live From Spotify Berlin","55","Angus & Julia Stone","1"
"0.549","0.449","4","-10.479","1","0.0455","0.732","0","0.117","0.506","76.028","audio_features","73TXMz1i41sGfOuDg8gH4L","spotify:track:73TXMz1i41sGfOuDg8gH4L","https://api.spotify.com/v1/tracks/73TXMz1i41sGfOuDg8gH4L","https://api.spotify.com/v1/audio-analysis/73TXMz1i41sGfOuDg8gH4L","198777","5","Candle In The Wind - 2018 Version","71","Ed Sheeran","1"
"0.764","0.575","9","-6.728","1","0.0966","0.407","0","0.747","0.502","101.759","audio_features","3Dbgo1HE3DErIBNDIO4Hyd","spotify:track:3Dbgo1HE3DErIBNDIO4Hyd","https://api.spotify.com/v1/tracks/3Dbgo1HE3DErIBNDIO4Hyd","https://api.spotify.com/v1/audio-analysis/3Dbgo1HE3DErIBNDIO4Hyd","303434","4","Blank Space/Stand By Me - Live From Spotify London","69","Imagine Dragons","1"
"0.266","0.0596","0","-18.515","1","0.0363","0.905","7.07E-05","0.132","0.143","181.74","audio_features","7uuEfUMuPeQ7RlSWa0cES2","spotify:track:7uuEfUMuPeQ7RlSWa0cES2","https://api.spotify.com/v1/tracks/7uuEfUMuPeQ7RlSWa0cES2","https://api.spotify.com/v1/audio-analysis/7uuEfUMuPeQ7RlSWa0cES2","201933","3","Can’t Help Falling in Love","75","Kina Grannis","1"
"0.308","0.0204","5","-18.123","0","0.0377","0.982","0.000448","0.107","0.128","147.369","audio_features","2BPmo2L5bYVS5SmpOTcfyF","spotify:track:2BPmo2L5bYVS5SmpOTcfyF","https://api.spotify.com/v1/tracks/2BPmo2L5bYVS5SmpOTcfyF","https://api.spotify.com/v1/audio-analysis/2BPmo2L5bYVS5SmpOTcfyF","165309","3","Come As You Are","65","Imaginary Future","1"
"0.325","0.201","6","-11.595","0","0.0282","0.758","0","0.0977","0.172","81.869","audio_features","65YDMuJmyF8cxTrk4Xogy0","spotify:track:65YDMuJmyF8cxTrk4Xogy0","https://api.spotify.com/v1/tracks/65YDMuJmyF8cxTrk4Xogy0","https://api.spotify.com/v1/audio-analysis/65YDMuJmyF8cxTrk4Xogy0","223893","4","Every Breath You Take (feat. Liza Anne)","65","Aaron Krause","1"
"0.62","0.403","1","-6.998","0","0.0393","0.636","0","0.128","0.528","135.84","audio_features","6TqDrmjUDqQo4JiF1apQnL","spotify:track:6TqDrmjUDqQo4JiF1apQnL","https://api.spotify.com/v1/tracks/6TqDrmjUDqQo4JiF1apQnL","https://api.spotify.com/v1/audio-analysis/6TqDrmjUDqQo4JiF1apQnL","231014","4","Summertime Sadness (Acoustic Cover) Feat. Keelan Donovan","65","Megan Davies","1"
"0.706","0.328","0","-10.158","1","0.0326","0.523","0","0.223","0.593","85.988","audio_features","6tXrb9kJTmgGOZqpq1powO","spotify:track:6tXrb9kJTmgGOZqpq1powO","https://api.spotify.com/v1/tracks/6tXrb9kJTmgGOZqpq1powO","https://api.spotify.com/v1/audio-analysis/6tXrb9kJTmgGOZqpq1powO","235467","4","Stolen Dance","64","Twin Bandit","1"
"0.315","0.296","5","-13.262","1","0.0317","0.771","0","0.702","0.436","172.638","audio_features","4LloVtxNZpeh7q7xdi1DQc","spotify:track:4LloVtxNZpeh7q7xdi1DQc","https://api.spotify.com/v1/tracks/4LloVtxNZpeh7q7xdi1DQc","https://api.spotify.com/v1/audio-analysis/4LloVtxNZpeh7q7xdi1DQc","263573","4","Free Fallin' - Live at the Nokia Theatre, Los Angeles, CA - December 2007","75","John Mayer","1"
"0.525","0.278","2","-10.669","1","0.0321","0.857","0","0.104","0.33","72.952","audio_features","2pueVOwR0Fp60lssWsr3lT","spotify:track:2pueVOwR0Fp60lssWsr3lT","https://api.spotify.com/v1/tracks/2pueVOwR0Fp60lssWsr3lT","https://api.spotify.com/v1/audio-analysis/2pueVOwR0Fp60lssWsr3lT","162186","4","I Was Made for Loving You / Please Don't Say You Love Me","62","Gardiner Sisters","1"
"0.637","0.263","5","-9.094","0","0.0399","0.873","0","0.164","0.487","97.423","audio_features","1ulDt6ySVbMbzZCBO6hSfb","spotify:track:1ulDt6ySVbMbzZCBO6hSfb","https://api.spotify.com/v1/tracks/1ulDt6ySVbMbzZCBO6hSfb","https://api.spotify.com/v1/audio-analysis/1ulDt6ySVbMbzZCBO6hSfb","219760","4","Little Talks","70","Julia Sheer","1"
"0.534","0.332","11","-7.44","1","0.0374","0.837","0","0.0997","0.509","110.771","audio_features","0osBWMCpbGSGj5FVDzCTvy","spotify:track:0osBWMCpbGSGj5FVDzCTvy","https://api.spotify.com/v1/tracks/0osBWMCpbGSGj5FVDzCTvy","https://api.spotify.com/v1/audio-analysis/0osBWMCpbGSGj5FVDzCTvy","247817","4","Rather Be","24","Jasmine Thompson","1"
"0.577","0.17","9","-12.979","1","0.0462","0.865","0","0.133","0.36","174.192","audio_features","79ms40oOzof3LMyrrXDXtJ","spotify:track:79ms40oOzof3LMyrrXDXtJ","https://api.spotify.com/v1/tracks/79ms40oOzof3LMyrrXDXtJ","https://api.spotify.com/v1/audio-analysis/79ms40oOzof3LMyrrXDXtJ","272967","4","Fast Car (feat. Tall Heights)","67","Ryan Montbleau","1"
"0.576","0.121","9","-17.343","1","0.036","0.952","0.00111","0.1","0.063","116.826","audio_features","5mVDhLnXTHlBWJnMHXa9Qs","spotify:track:5mVDhLnXTHlBWJnMHXa9Qs","https://api.spotify.com/v1/tracks/5mVDhLnXTHlBWJnMHXa9Qs","https://api.spotify.com/v1/audio-analysis/5mVDhLnXTHlBWJnMHXa9Qs","269920","4","Halo","64","Lotte Kestner","1"
"0.494","0.306","6","-9.611","0","0.0489","0.813","0.0015","0.693","0.503","161.142","audio_features","0dGjfWSQNYuF7e6dYv9yrs","spotify:track:0dGjfWSQNYuF7e6dYv9yrs","https://api.spotify.com/v1/tracks/0dGjfWSQNYuF7e6dYv9yrs","https://api.spotify.com/v1/audio-analysis/0dGjfWSQNYuF7e6dYv9yrs","225034","4","Send My Love (To Your New Lover) - Live","62","I'm With Her","1"
"0.455","0.265","5","-8.468","1","0.0491","0.861","0","0.685","0.324","176.036","audio_features","7wIYDzWW82O6Rc4vGuzjND","spotify:track:7wIYDzWW82O6Rc4vGuzjND","https://api.spotify.com/v1/tracks/7wIYDzWW82O6Rc4vGuzjND","https://api.spotify.com/v1/audio-analysis/7wIYDzWW82O6Rc4vGuzjND","195840","4","I'm Not The Only One (Sam Smith Cover) - Live From Spotify, London","69","Dua Lipa","1"
"0.693","0.26","10","-11.305","0","0.0486","0.889","1.33E-05","0.212","0.292","103.137","audio_features","0Zc71YCZdGl933InVbjEbn","spotify:track:0Zc71YCZdGl933InVbjEbn","https://api.spotify.com/v1/tracks/0Zc71YCZdGl933InVbjEbn","https://api.spotify.com/v1/audio-analysis/0Zc71YCZdGl933InVbjEbn","203853","4","Crazy - Radio 1 Live Lounge Session","52","Nelly Furtado","1"
"0.479","0.177","10","-11.266","1","0.036","0.963","0","0.116","0.136","124.033","audio_features","3EJaUuGn4gtGa7u0vswTGv","spotify:track:3EJaUuGn4gtGa7u0vswTGv","https://api.spotify.com/v1/tracks/3EJaUuGn4gtGa7u0vswTGv","https://api.spotify.com/v1/audio-analysis/3EJaUuGn4gtGa7u0vswTGv","246094","3","Cherry Wine","63","Overcoats","1"
"0.678","0.346","3","-8.571","1","0.0345","0.848","0","0.128","0.461","135.989","audio_features","7B0hVrD5iwkiQhHSjUjSrz","spotify:track:7B0hVrD5iwkiQhHSjUjSrz","https://api.spotify.com/v1/tracks/7B0hVrD5iwkiQhHSjUjSrz","https://api.spotify.com/v1/audio-analysis/7B0hVrD5iwkiQhHSjUjSrz","206325","4","Drag Me Down/As Long As You Love Me","63","Gardiner Sisters","1"
"0.495","0.444","5","-8.617","1","0.0276","0.327","5.39E-06","0.269","0.65","105.431","audio_features","1VJ4tttfxHq0Eu5x2nTCvx","spotify:track:1VJ4tttfxHq0Eu5x2nTCvx","https://api.spotify.com/v1/tracks/1VJ4tttfxHq0Eu5x2nTCvx","https://api.spotify.com/v1/audio-analysis/1VJ4tttfxHq0Eu5x2nTCvx","168849","4","Wildflowers","61","Trampled by Turtles","1"
"0.667","0.211","0","-15.026","1","0.0466","0.911","0.0355","0.12","0.327","111.227","audio_features","6gREYnl1rgTBE06YIDZheT","spotify:track:6gREYnl1rgTBE06YIDZheT","https://api.spotify.com/v1/tracks/6gREYnl1rgTBE06YIDZheT","https://api.spotify.com/v1/audio-analysis/6gREYnl1rgTBE06YIDZheT","199427","4","Don't You Want Me","63","Bahamas","1"
"0.566","0.227","1","-11.588","1","0.0502","0.703","0","0.11","0.507","117.979","audio_features","5foLNCCWHMFXIzgtuOVEis","spotify:track:5foLNCCWHMFXIzgtuOVEis","https://api.spotify.com/v1/tracks/5foLNCCWHMFXIzgtuOVEis","https://api.spotify.com/v1/audio-analysis/5foLNCCWHMFXIzgtuOVEis","233378","4","Set Fire To The Rain","63","Noah Guthrie","1"
"0.47","0.112","11","-15.147","1","0.0377","0.932","0","0.113","0.183","125.496","audio_features","1z5caKH6SJoofqTGVy17HY","spotify:track:1z5caKH6SJoofqTGVy17HY","https://api.spotify.com/v1/tracks/1z5caKH6SJoofqTGVy17HY","https://api.spotify.com/v1/audio-analysis/1z5caKH6SJoofqTGVy17HY","253000","4","Jolene - Live","62","The Staves","1"
"0.663","0.208","2","-10.89","1","0.0313","0.85","0","0.114","0.232","115.028","audio_features","24rFwAcC6eqPvyMuPynVGH","spotify:track:24rFwAcC6eqPvyMuPynVGH","https://api.spotify.com/v1/tracks/24rFwAcC6eqPvyMuPynVGH","https://api.spotify.com/v1/audio-analysis/24rFwAcC6eqPvyMuPynVGH","173509","4","Home/Dirty Paws","62","Gardiner Sisters","1"
"0.79","0.3","5","-10.597","1","0.0622","0.649","0","0.14","0.49","110.187","audio_features","6KzL8s8GdRbd5Mal8yLz6R","spotify:track:6KzL8s8GdRbd5Mal8yLz6R","https://api.spotify.com/v1/tracks/6KzL8s8GdRbd5Mal8yLz6R","https://api.spotify.com/v1/audio-analysis/6KzL8s8GdRbd5Mal8yLz6R","200706","4","Better Together","26","Us The Duo","1"
"0.529","0.68","1","-6.841","1","0.151","0.437","0","0.0651","0.367","91.961","audio_features","1WbYFNSUNn9fP1x0Z5DU95","spotify:track:1WbYFNSUNn9fP1x0Z5DU95","https://api.spotify.com/v1/tracks/1WbYFNSUNn9fP1x0Z5DU95","https://api.spotify.com/v1/audio-analysis/1WbYFNSUNn9fP1x0Z5DU95","253200","4","Riptide","61","MisterWives","1"
"0.705","0.347","2","-8.249","1","0.0301","0.674","0","0.12","0.36","80.057","audio_features","2PVU8zHILp6jK4Q7W6rkz8","spotify:track:2PVU8zHILp6jK4Q7W6rkz8","https://api.spotify.com/v1/tracks/2PVU8zHILp6jK4Q7W6rkz8","https://api.spotify.com/v1/audio-analysis/2PVU8zHILp6jK4Q7W6rkz8","222146","4","We Can't Stop (feat. Bea Miller)","23","Boyce Avenue","1"
"0.628","0.248","1","-13.304","1","0.032","0.814","0.0602","0.111","0.646","125.298","audio_features","5kOBEsqVNwi4udPRbagNIV","spotify:track:5kOBEsqVNwi4udPRbagNIV","https://api.spotify.com/v1/tracks/5kOBEsqVNwi4udPRbagNIV","https://api.spotify.com/v1/audio-analysis/5kOBEsqVNwi4udPRbagNIV","170217","4","Time After Time","67","Iron & Wine","1"
"0.454","0.421","1","-4.834","0","0.026","0.278","0","0.141","0.383","87.555","audio_features","2hUyNUvpSlNBmYKCUNCLu5","spotify:track:2hUyNUvpSlNBmYKCUNCLu5","https://api.spotify.com/v1/tracks/2hUyNUvpSlNBmYKCUNCLu5","https://api.spotify.com/v1/audio-analysis/2hUyNUvpSlNBmYKCUNCLu5","218760","4","Perfect Places - Live From BBC Radio 2","62","First Aid Kit","1"
"0.348","0.226","3","-10.918","1","0.0386","0.962","0.00483","0.135","0.173","129.251","audio_features","6vG1pcmNGdG6Vu62I9nLGL","spotify:track:6vG1pcmNGdG6Vu62I9nLGL","https://api.spotify.com/v1/tracks/6vG1pcmNGdG6Vu62I9nLGL","https://api.spotify.com/v1/audio-analysis/6vG1pcmNGdG6Vu62I9nLGL","269000","3","K.","60","Rosie Carney","1"
"0.532","0.203","9","-8.524","0","0.0668","0.829","0","0.108","0.543","89.646","audio_features","4zzi2eD2cEPpQ3a307mPPj","spotify:track:4zzi2eD2cEPpQ3a307mPPj","https://api.spotify.com/v1/tracks/4zzi2eD2cEPpQ3a307mPPj","https://api.spotify.com/v1/audio-analysis/4zzi2eD2cEPpQ3a307mPPj","259920","4","Billie Jean","65","The Civil Wars","1"
"0.393","0.207","10","-11.865","1","0.0392","0.877","0","0.104","0.262","163.99","audio_features","29Ns3avs48iQhNQgrHMEkm","spotify:track:29Ns3avs48iQhNQgrHMEkm","https://api.spotify.com/v1/tracks/29Ns3avs48iQhNQgrHMEkm","https://api.spotify.com/v1/audio-analysis/29Ns3avs48iQhNQgrHMEkm","231966","4","See You Again, Love Me Like You Do, Sugar - Acoustic Mashup","63","Megan Davies","1"
"0.606","0.326","7","-9.401","1","0.119","0.868","0","0.12","0.489","78.906","audio_features","6m0qBDIhzICOwWMPZdgyVK","spotify:track:6m0qBDIhzICOwWMPZdgyVK","https://api.spotify.com/v1/tracks/6m0qBDIhzICOwWMPZdgyVK","https://api.spotify.com/v1/audio-analysis/6m0qBDIhzICOwWMPZdgyVK","227500","4","Crazy in Love","62","Daniela Andrade","1"
"0.53","0.264","6","-11.974","1","0.03","0.733","0.00295","0.116","0.241","77.002","audio_features","4KUFJ7phSi40lh1ChmFgb9","spotify:track:4KUFJ7phSi40lh1ChmFgb9","https://api.spotify.com/v1/tracks/4KUFJ7phSi40lh1ChmFgb9","https://api.spotify.com/v1/audio-analysis/4KUFJ7phSi40lh1ChmFgb9","167095","4","California","48","Lisa Mitchell","1"
"0.658","0.394","1","-7.537","1","0.025","0.603","5.65E-06","0.176","0.232","78.926","audio_features","7JAnAvHXbXSTRnEPKu0Jkg","spotify:track:7JAnAvHXbXSTRnEPKu0Jkg","https://api.spotify.com/v1/tracks/7JAnAvHXbXSTRnEPKu0Jkg","https://api.spotify.com/v1/audio-analysis/7JAnAvHXbXSTRnEPKu0Jkg","226347","3","Eventually","19","Lucius","1"
"0.776","0.335","9","-10.152","1","0.0614","0.638","0.000126","0.15","0.54","127.754","audio_features","4LLTqpc4ywNrx89seBQi3w","spotify:track:4LLTqpc4ywNrx89seBQi3w","https://api.spotify.com/v1/tracks/4LLTqpc4ywNrx89seBQi3w","https://api.spotify.com/v1/audio-analysis/4LLTqpc4ywNrx89seBQi3w","280828","4","When Doves Cry - Recorded At Spotify Studios NYC","61","Sarah Jarosz","1"
"0.618","0.255","7","-12.5","1","0.0396","0.715","0","0.0958","0.547","85.943","audio_features","21Cr9ZzBDHF7QxDS8kE5Lx","spotify:track:21Cr9ZzBDHF7QxDS8kE5Lx","https://api.spotify.com/v1/tracks/21Cr9ZzBDHF7QxDS8kE5Lx","https://api.spotify.com/v1/audio-analysis/21Cr9ZzBDHF7QxDS8kE5Lx","165698","4","Sorry","62","Colin & Caroline","1"
"0.605","0.596","9","-6.65","1","0.029","0.139","0.000554","0.101","0.119","126.066","audio_features","6mEeutpoC30B6yALroRlFW","spotify:track:6mEeutpoC30B6yALroRlFW","https://api.spotify.com/v1/tracks/6mEeutpoC30B6yALroRlFW","https://api.spotify.com/v1/audio-analysis/6mEeutpoC30B6yALroRlFW","184000","4","I Believe in a Thing Called Love","59","Branches","1"
"0.553","0.288","11","-7.738","1","0.032","0.876","0","0.145","0.336","127.81","audio_features","304Fl0f56eyOYyFum3TN9X","spotify:track:304Fl0f56eyOYyFum3TN9X","https://api.spotify.com/v1/tracks/304Fl0f56eyOYyFum3TN9X","https://api.spotify.com/v1/audio-analysis/304Fl0f56eyOYyFum3TN9X","202131","4","My Love / Hotline Bling","58","Gardiner Sisters","1"
"0.449","0.209","10","-14.494","1","0.0896","0.896","0","0.156","0.431","93.618","audio_features","2GzvzxXnyJ9l3obE4JskC2","spotify:track:2GzvzxXnyJ9l3obE4JskC2","https://api.spotify.com/v1/tracks/2GzvzxXnyJ9l3obE4JskC2","https://api.spotify.com/v1/audio-analysis/2GzvzxXnyJ9l3obE4JskC2","189674","4","I Like Me Better","62","Ysabelle Cuevas","1"
"0.336","0.331","4","-8.102","0","0.0349","0.944","2.9E-06","0.0732","0.189","88.612","audio_features","1C4Ce6dvKNAkoWVZQ8s5VJ","spotify:track:1C4Ce6dvKNAkoWVZQ8s5VJ","https://api.spotify.com/v1/tracks/1C4Ce6dvKNAkoWVZQ8s5VJ","https://api.spotify.com/v1/audio-analysis/1C4Ce6dvKNAkoWVZQ8s5VJ","200219","3","Chains","19","The Sweeplings","1"
"0.375","0.217","3","-12.426","1","0.0344","0.951","0.000722","0.107","0.139","96.239","audio_features","4z7LkcJsYe8AaZXI3TWOHT","spotify:track:4z7LkcJsYe8AaZXI3TWOHT","https://api.spotify.com/v1/tracks/4z7LkcJsYe8AaZXI3TWOHT","https://api.spotify.com/v1/audio-analysis/4z7LkcJsYe8AaZXI3TWOHT","223340","3","Love Will Tear Us Apart","57","Odina","1"
"0.804","0.547","4","-7.769","0","0.0665","0.194","0","0.0888","0.507","126.013","audio_features","7vEX2DuGfeyH2RRV3XZdHJ","spotify:track:7vEX2DuGfeyH2RRV3XZdHJ","https://api.spotify.com/v1/tracks/7vEX2DuGfeyH2RRV3XZdHJ","https://api.spotify.com/v1/audio-analysis/7vEX2DuGfeyH2RRV3XZdHJ","227563","4","Titanium","21","Boyce Avenue","1"
"0.52","0.172","4","-11.422","0","0.0343","0.972","6.24E-06","0.109","0.0746","67.007","audio_features","1Rzv9hwuNO1H7N947tD1e8","spotify:track:1Rzv9hwuNO1H7N947tD1e8","https://api.spotify.com/v1/tracks/1Rzv9hwuNO1H7N947tD1e8","https://api.spotify.com/v1/audio-analysis/1Rzv9hwuNO1H7N947tD1e8","314344","4","Ordinary World","60","Joy Williams","1"
"0.514","0.206","5","-13.578","0","0.032","0.835","0","0.114","0.127","75.874","audio_features","7AKebOEDMEZWMqBl4bKoYu","spotify:track:7AKebOEDMEZWMqBl4bKoYu","https://api.spotify.com/v1/tracks/7AKebOEDMEZWMqBl4bKoYu","https://api.spotify.com/v1/audio-analysis/7AKebOEDMEZWMqBl4bKoYu","212300","4","Chandelier","60","Kina Grannis","1"
"0.46","0.319","1","-8.621","1","0.0356","0.861","0","0.118","0.329","145.765","audio_features","6r8OnTtDrhKBIIYgzxrnZ1","spotify:track:6r8OnTtDrhKBIIYgzxrnZ1","https://api.spotify.com/v1/tracks/6r8OnTtDrhKBIIYgzxrnZ1","https://api.spotify.com/v1/audio-analysis/6r8OnTtDrhKBIIYgzxrnZ1","194130","4","Let It Go","61","Colin & Caroline","1"
"0.463","0.153","2","-14.082","1","0.0385","0.903","1.23E-05","0.152","0.254","73.506","audio_features","0aLBrgdmfl1DADg3ZO6y0N","spotify:track:0aLBrgdmfl1DADg3ZO6y0N","https://api.spotify.com/v1/tracks/0aLBrgdmfl1DADg3ZO6y0N","https://api.spotify.com/v1/audio-analysis/0aLBrgdmfl1DADg3ZO6y0N","239133","4","Dancing in the Dark","59","Eddie Berman","1"
"0.572","0.285","5","-12.367","1","0.0316","0.789","0","0.0944","0.168","88.012","audio_features","3rcVJVqhuuKbVppaLXrxD5","spotify:track:3rcVJVqhuuKbVppaLXrxD5","https://api.spotify.com/v1/tracks/3rcVJVqhuuKbVppaLXrxD5","https://api.spotify.com/v1/audio-analysis/3rcVJVqhuuKbVppaLXrxD5","201136","4","Linger","58","Freedom Fry","1"
"0.679","0.501","7","-13.593","0","0.0487","0.77","0.304","0.1","0.282","123.958","audio_features","4WTBFVYpbupeihjkQY1N43","spotify:track:4WTBFVYpbupeihjkQY1N43","https://api.spotify.com/v1/tracks/4WTBFVYpbupeihjkQY1N43","https://api.spotify.com/v1/audio-analysis/4WTBFVYpbupeihjkQY1N43","232746","4","Youngblood","55","Angus & Julia Stone","1"
"0.545","0.351","9","-9.863","1","0.0274","0.25","0.00145","0.11","0.405","142.821","audio_features","0bgqXYJld8cSkAW72VfVDM","spotify:track:0bgqXYJld8cSkAW72VfVDM","https://api.spotify.com/v1/tracks/0bgqXYJld8cSkAW72VfVDM","https://api.spotify.com/v1/audio-analysis/0bgqXYJld8cSkAW72VfVDM","274221","4","Lost in the Light","52","The Ballroom Thieves","1"
"0.546","0.299","5","-14.999","1","0.0386","0.668","0.109","0.111","0.789","115.464","audio_features","1b5Cgfs0La5peeZ7Sw7y6y","spotify:track:1b5Cgfs0La5peeZ7Sw7y6y","https://api.spotify.com/v1/tracks/1b5Cgfs0La5peeZ7Sw7y6y","https://api.spotify.com/v1/audio-analysis/1b5Cgfs0La5peeZ7Sw7y6y","235580","4","What I Am - Recorded at Spotify Studios NYC","60","Iron & Wine","1"
